,index,Row ID,Order Date,Customer ID,Year,First Purchase,Order?,Prev Year?,Customer Classification,YoY Difference
7450,6481,6482.0,2021-03-06,NR-18550,2021,2018,1,1.0,Consistent,0.0
7451,6482,6483.0,2021-03-06,NR-18550,2021,2018,1,1.0,Consistent,0.0
7452,1663,1664.0,2020-11-24,NS-18505,2020,2020,1,,New,-2289.0
7453,1664,1665.0,2020-11-24,NS-18505,2020,2020,1,1.0,Consistent,0.0
7454,1665,1666.0,2020-11-24,NS-18505,2020,2020,1,1.0,Consistent,0.0
7455,1666,1667.0,2020-11-24,NS-18505,2020,2020,1,1.0,Consistent,0.0
7456,1667,1668.0,2020-11-24,NS-18505,2020,2020,1,1.0,Consistent,0.0
7457,1668,1669.0,2020-11-24,NS-18505,2020,2020,1,1.0,Consistent,0.0
7458,2213,2214.0,2021-01-10,NS-18505,2021,2020,1,1.0,Consistent,51.0
7459,2214,2215.0,2021-01-10,NS-18505,2021,2020,1,1.0,Consistent,0.0
7460,2215,2216.0,2021-01-10,NS-18505,2021,2020,1,1.0,Consistent,0.0
7461,2216,2217.0,2021-01-10,NS-18505,2021,2020,1,1.0,Consistent,0.0
7462,7607,7608.0,2021-12-24,NS-18505,2021,2020,1,1.0,Consistent,0.0
7463,9115,9116.0,2021-01-19,NS-18505,2021,2020,1,1.0,Consistent,0.0
7464,9116,9117.0,2021-01-19,NS-18505,2021,2020,1,1.0,Consistent,0.0
7465,9117,9118.0,2021-01-19,NS-18505,2021,2020,1,1.0,Consistent,0.0
7466,9118,9119.0,2021-01-19,NS-18505,2021,2020,1,1.0,Consistent,0.0
7467,1097,1098.0,2018-06-25,NS-18640,2018,2018,1,,New,1732.0
7468,4465,4466.0,2019-07-08,NS-18640,2019,2018,1,1.0,Consistent,-205.0
7469,4766,4767.0,2019-09-03,NS-18640,2019,2018,1,1.0,Consistent,0.0
7470,4767,4768.0,2019-09-03,NS-18640,2019,2018,1,1.0,Consistent,0.0
7471,8067,8068.0,2019-10-20,NS-18640,2019,2018,1,1.0,Consistent,0.0
7472,8068,8069.0,2019-10-20,NS-18640,2019,2018,1,1.0,Consistent,0.0
7473,8089,8090.0,2019-07-08,NS-18640,2019,2018,1,1.0,Consistent,0.0
7474,8642,8643.0,2019-08-11,NS-18640,2019,2018,1,1.0,Consistent,0.0
7475,8643,8644.0,2019-08-11,NS-18640,2019,2018,1,1.0,Consistent,0.0
7476,8644,8645.0,2019-08-11,NS-18640,2019,2018,1,1.0,Consistent,0.0
7477,8645,8646.0,2019-08-11,NS-18640,2019,2018,1,1.0,Consistent,0.0
7478,5993,5994.0,2020-11-12,NS-18640,2020,2018,1,1.0,Consistent,281.0
7479,5994,5995.0,2020-11-12,NS-18640,2020,2018,1,1.0,Consistent,0.0
7480,5995,5996.0,2020-11-12,NS-18640,2020,2018,1,1.0,Consistent,0.0
7481,5996,5997.0,2020-11-12,NS-18640,2020,2018,1,1.0,Consistent,0.0
7482,5997,5998.0,2020-11-12,NS-18640,2020,2018,1,1.0,Consistent,0.0
7483,8512,8513.0,2020-02-02,NS-18640,2020,2018,1,1.0,Consistent,0.0
7484,9015,9016.0,2020-12-17,NS-18640,2020,2018,1,1.0,Consistent,0.0
7485,9016,9017.0,2020-12-17,NS-18640,2020,2018,1,1.0,Consistent,0.0
7486,9938,9939.0,2020-12-12,NS-18640,2020,2018,1,1.0,Consistent,0.0
7487,9939,9940.0,2020-12-12,NS-18640,2020,2018,1,1.0,Consistent,0.0
7488,9940,9941.0,2020-12-12,NS-18640,2020,2018,1,1.0,Consistent,0.0
7489,1043,1044.0,2021-09-07,NS-18640,2021,2018,1,1.0,Consistent,430.0
7490,1044,1045.0,2021-09-07,NS-18640,2021,2018,1,1.0,Consistent,0.0
7491,5217,5218.0,2021-04-15,NS-18640,2021,2018,1,1.0,Consistent,0.0
7492,8513,8514.0,2021-05-06,NS-18640,2021,2018,1,1.0,Consistent,0.0
7493,1635,1636.0,2018-11-26,NW-18400,2018,2018,1,,New,-506.0
7494,1636,1637.0,2018-11-26,NW-18400,2018,2018,1,1.0,Consistent,0.0
7495,1637,1638.0,2018-11-26,NW-18400,2018,2018,1,1.0,Consistent,0.0
7496,2996,2997.0,2018-06-21,NW-18400,2018,2018,1,1.0,Consistent,0.0
7497,2997,2998.0,2018-06-21,NW-18400,2018,2018,1,1.0,Consistent,0.0
7498,2998,2999.0,2018-06-21,NW-18400,2018,2018,1,1.0,Consistent,0.0
7499,2999,3000.0,2018-06-21,NW-18400,2018,2018,1,1.0,Consistent,0.0
7500,3000,3001.0,2018-06-21,NW-18400,2018,2018,1,1.0,Consistent,0.0
7501,3001,3002.0,2018-06-21,NW-18400,2018,2018,1,1.0,Consistent,0.0
7502,3368,3369.0,2019-11-21,NW-18400,2019,2018,1,1.0,Consistent,-205.0
7503,3369,3370.0,2019-11-21,NW-18400,2019,2018,1,1.0,Consistent,0.0
7504,3816,3817.0,2019-09-15,NW-18400,2019,2018,1,1.0,Consistent,0.0
7505,3817,3818.0,2019-09-15,NW-18400,2019,2018,1,1.0,Consistent,0.0
7506,3818,3819.0,2019-09-15,NW-18400,2019,2018,1,1.0,Consistent,0.0
7507,5707,5708.0,2019-08-05,NW-18400,2019,2018,1,1.0,Consistent,0.0
7508,5708,5709.0,2019-08-05,NW-18400,2019,2018,1,1.0,Consistent,0.0
7509,5709,5710.0,2019-08-05,NW-18400,2019,2018,1,1.0,Consistent,0.0
7510,5710,5711.0,2019-08-05,NW-18400,2019,2018,1,1.0,Consistent,0.0
7511,5711,5712.0,2019-08-05,NW-18400,2019,2018,1,1.0,Consistent,0.0
7512,8941,8942.0,2020-03-11,NW-18400,2020,2018,1,1.0,Consistent,281.0
7513,8942,8943.0,2020-03-11,NW-18400,2020,2018,1,1.0,Consistent,0.0
7514,6230,6231.0,2021-11-07,NW-18400,2021,2018,1,1.0,Consistent,430.0
7515,6172,6173.0,2018-02-08,NZ-18565,2018,2018,1,,New,-506.0
7516,6173,6174.0,2018-02-08,NZ-18565,2018,2018,1,1.0,Consistent,0.0
7517,6174,6175.0,2018-02-08,NZ-18565,2018,2018,1,1.0,Consistent,0.0
7518,777,778.0,2019-08-21,NZ-18565,2019,2018,1,1.0,Consistent,-205.0
7519,778,779.0,2019-08-21,NZ-18565,2019,2018,1,1.0,Consistent,0.0
7520,779,780.0,2019-08-21,NZ-18565,2019,2018,1,1.0,Consistent,0.0
7521,780,781.0,2019-08-21,NZ-18565,2019,2018,1,1.0,Consistent,0.0
7522,289,290.0,2020-11-20,NZ-18565,2020,2018,1,1.0,Consistent,281.0
7523,290,291.0,2020-11-20,NZ-18565,2020,2018,1,1.0,Consistent,0.0
7524,291,292.0,2020-11-20,NZ-18565,2020,2018,1,1.0,Consistent,0.0
7525,292,293.0,2020-11-20,NZ-18565,2020,2018,1,1.0,Consistent,0.0
7526,3593,3594.0,2020-11-09,NZ-18565,2020,2018,1,1.0,Consistent,0.0
7527,3594,3595.0,2020-11-09,NZ-18565,2020,2018,1,1.0,Consistent,0.0
7528,4822,4823.0,2020-10-07,NZ-18565,2020,2018,1,1.0,Consistent,0.0
7529,9752,9753.0,2020-01-07,NZ-18565,2020,2018,1,1.0,Consistent,0.0
7530,3050,3051.0,2021-06-10,NZ-18565,2021,2018,1,1.0,Consistent,430.0
7531,3051,3052.0,2021-06-10,NZ-18565,2021,2018,1,1.0,Consistent,0.0
7532,3052,3053.0,2021-06-10,NZ-18565,2021,2018,1,1.0,Consistent,0.0
7533,6080,6081.0,2021-05-08,NZ-18565,2021,2018,1,1.0,Consistent,0.0
7534,7182,7183.0,2021-04-30,NZ-18565,2021,2018,1,1.0,Consistent,0.0
7535,2720,2721.0,2018-04-11,ON-18715,2018,2018,1,,New,-506.0
7536,2721,2722.0,2018-04-11,ON-18715,2018,2018,1,1.0,Consistent,0.0
7537,3698,3699.0,2018-09-13,ON-18715,2018,2018,1,1.0,Consistent,0.0
7538,6599,6600.0,2018-02-12,ON-18715,2018,2018,1,1.0,Consistent,0.0
7539,6600,6601.0,2018-02-12,ON-18715,2018,2018,1,1.0,Consistent,0.0
7540,6601,6602.0,2018-02-12,ON-18715,2018,2018,1,1.0,Consistent,0.0
7541,6602,6603.0,2018-02-12,ON-18715,2018,2018,1,1.0,Consistent,0.0
7542,1471,1472.0,2019-09-24,ON-18715,2019,2018,1,1.0,Consistent,-205.0
7543,3347,3348.0,2019-08-13,ON-18715,2019,2018,1,1.0,Consistent,0.0
7544,4288,4289.0,2019-05-17,ON-18715,2019,2018,1,1.0,Consistent,0.0
7545,4289,4290.0,2019-05-17,ON-18715,2019,2018,1,1.0,Consistent,0.0
7546,44,45.0,2020-11-03,ON-18715,2020,2018,1,1.0,Consistent,281.0
7547,45,46.0,2020-11-03,ON-18715,2020,2018,1,1.0,Consistent,0.0
7548,3952,3953.0,2020-01-03,ON-18715,2020,2018,1,1.0,Consistent,0.0
7549,8410,8411.0,2020-11-15,ON-18715,2020,2018,1,1.0,Consistent,0.0
7550,10002,,,ON-18715,2021,2018,0,1.0,Sleeping,430.0
7551,8300,8301.0,2019-04-20,OT-18730,2019,2019,1,,New,-2027.0
7552,556,557.0,2020-10-06,OT-18730,2020,2019,1,1.0,Consistent,-20.0
7553,557,558.0,2020-10-06,OT-18730,2020,2019,1,1.0,Consistent,0.0
7554,558,559.0,2020-10-06,OT-18730,2020,2019,1,1.0,Consistent,0.0
7555,8631,8632.0,2020-07-28,OT-18730,2020,2019,1,1.0,Consistent,0.0
7556,8632,8633.0,2020-07-28,OT-18730,2020,2019,1,1.0,Consistent,0.0
7557,8633,8634.0,2020-07-28,OT-18730,2020,2019,1,1.0,Consistent,0.0
7558,886,887.0,2021-06-26,OT-18730,2021,2019,1,1.0,Consistent,154.0
7559,6663,6664.0,2021-10-26,OT-18730,2021,2019,1,1.0,Consistent,0.0
7560,6664,6665.0,2021-10-26,OT-18730,2021,2019,1,1.0,Consistent,0.0
7561,3005,3006.0,2018-05-17,PA-19060,2018,2018,1,,New,1387.0
7562,109,110.0,2019-10-15,PA-19060,2019,2018,1,1.0,Consistent,-205.0
7563,1127,1128.0,2019-02-03,PA-19060,2019,2018,1,1.0,Consistent,0.0
7564,1128,1129.0,2019-02-03,PA-19060,2019,2018,1,1.0,Consistent,0.0
7565,5273,5274.0,2020-11-26,PA-19060,2020,2018,1,1.0,Consistent,281.0
7566,8597,8598.0,2020-10-27,PA-19060,2020,2018,1,1.0,Consistent,0.0
7567,7731,7732.0,2021-09-18,PA-19060,2021,2018,1,1.0,Consistent,430.0
7568,5900,5901.0,2019-11-20,PB-18805,2019,2019,1,,New,-2027.0
7569,2175,2176.0,2020-10-15,PB-18805,2020,2019,1,1.0,Consistent,-20.0
7570,2176,2177.0,2020-10-15,PB-18805,2020,2019,1,1.0,Consistent,0.0
7571,2177,2178.0,2020-10-15,PB-18805,2020,2019,1,1.0,Consistent,0.0
7572,2178,2179.0,2020-10-15,PB-18805,2020,2019,1,1.0,Consistent,0.0
7573,9524,9525.0,2021-05-12,PB-18805,2021,2019,1,1.0,Consistent,154.0
7574,9525,9526.0,2021-05-12,PB-18805,2021,2019,1,1.0,Consistent,0.0
7575,9526,9527.0,2021-05-12,PB-18805,2021,2019,1,1.0,Consistent,0.0
7576,9527,9528.0,2021-05-12,PB-18805,2021,2019,1,1.0,Consistent,0.0
7577,9528,9529.0,2021-05-12,PB-18805,2021,2019,1,1.0,Consistent,0.0
7578,2516,2517.0,2018-11-15,PB-19105,2018,2018,1,,New,1387.0
7579,10102,,,PB-19105,2019,2018,0,1.0,Sleeping,-205.0
7580,748,749.0,2020-03-20,PB-19105,2020,2018,1,0.0,Returning,281.0
7581,7037,7038.0,2021-09-22,PB-19105,2021,2018,1,1.0,Consistent,430.0
7582,7038,7039.0,2021-09-22,PB-19105,2021,2018,1,1.0,Consistent,0.0
7583,7715,7716.0,2021-03-11,PB-19105,2021,2018,1,1.0,Consistent,0.0
7584,2995,2996.0,2018-07-14,PB-19150,2018,2018,1,,New,-506.0
7585,5485,5486.0,2018-12-12,PB-19150,2018,2018,1,1.0,Consistent,0.0
7586,7785,7786.0,2018-11-29,PB-19150,2018,2018,1,1.0,Consistent,0.0
7587,9194,9195.0,2018-11-30,PB-19150,2018,2018,1,1.0,Consistent,0.0
7588,9195,9196.0,2018-11-30,PB-19150,2018,2018,1,1.0,Consistent,0.0
7589,1023,1024.0,2019-06-16,PB-19150,2019,2018,1,1.0,Consistent,-205.0
7590,4856,4857.0,2019-01-13,PB-19150,2019,2018,1,1.0,Consistent,0.0
7591,4857,4858.0,2019-01-13,PB-19150,2019,2018,1,1.0,Consistent,0.0
7592,4858,4859.0,2019-01-13,PB-19150,2019,2018,1,1.0,Consistent,0.0
7593,417,418.0,2020-04-14,PB-19150,2020,2018,1,1.0,Consistent,281.0
7594,8484,8485.0,2021-09-24,PB-19150,2021,2018,1,1.0,Consistent,430.0
7595,4808,4809.0,2018-11-23,PB-19210,2018,2018,1,,New,-506.0
7596,10226,,,PB-19210,2019,2018,0,1.0,Sleeping,-205.0
7597,1808,1809.0,2020-11-02,PB-19210,2020,2018,1,0.0,Returning,281.0
7598,10227,,,PB-19210,2021,2018,0,1.0,Sleeping,430.0
7599,1545,1546.0,2018-12-31,PC-18745,2018,2018,1,,New,-506.0
7600,10120,,,PC-18745,2019,2018,0,1.0,Sleeping,-205.0
7601,894,895.0,2020-10-11,PC-18745,2020,2018,1,0.0,Returning,281.0
7602,895,896.0,2020-10-11,PC-18745,2020,2018,1,1.0,Consistent,0.0
7603,5901,5902.0,2020-11-27,PC-18745,2020,2018,1,1.0,Consistent,0.0
7604,6089,6090.0,2021-12-28,PC-18745,2021,2018,1,1.0,Consistent,430.0
7605,6380,6381.0,2018-08-04,PC-19000,2018,2018,1,,New,-506.0
7606,1504,1505.0,2019-01-08,PC-19000,2019,2018,1,1.0,Consistent,-205.0
7607,1505,1506.0,2019-01-08,PC-19000,2019,2018,1,1.0,Consistent,0.0
7608,10197,,,PC-19000,2020,2018,0,1.0,Sleeping,281.0
7609,10198,,,PC-19000,2021,2018,0,0.0,,430.0
7610,4211,4212.0,2018-05-05,PF-19120,2018,2018,1,,New,-506.0
7611,4212,4213.0,2018-05-05,PF-19120,2018,2018,1,1.0,Consistent,0.0
7612,4213,4214.0,2018-05-05,PF-19120,2018,2018,1,1.0,Consistent,0.0
7613,3880,3881.0,2019-06-15,PF-19120,2019,2018,1,1.0,Consistent,-205.0
7614,3881,3882.0,2019-06-15,PF-19120,2019,2018,1,1.0,Consistent,0.0
7615,3882,3883.0,2019-06-15,PF-19120,2019,2018,1,1.0,Consistent,0.0
7616,3883,3884.0,2019-06-15,PF-19120,2019,2018,1,1.0,Consistent,0.0
7617,4820,4821.0,2019-07-04,PF-19120,2019,2018,1,1.0,Consistent,0.0
7618,4821,4822.0,2019-07-04,PF-19120,2019,2018,1,1.0,Consistent,0.0
7619,5913,5914.0,2019-09-17,PF-19120,2019,2018,1,1.0,Consistent,0.0
7620,5914,5915.0,2019-09-17,PF-19120,2019,2018,1,1.0,Consistent,0.0
7621,5915,5916.0,2019-09-17,PF-19120,2019,2018,1,1.0,Consistent,0.0
7622,5916,5917.0,2019-09-17,PF-19120,2019,2018,1,1.0,Consistent,0.0
7623,5917,5918.0,2019-09-17,PF-19120,2019,2018,1,1.0,Consistent,0.0
7624,5918,5919.0,2019-09-17,PF-19120,2019,2018,1,1.0,Consistent,0.0
7625,5919,5920.0,2019-09-17,PF-19120,2019,2018,1,1.0,Consistent,0.0
7626,5920,5921.0,2019-09-17,PF-19120,2019,2018,1,1.0,Consistent,0.0
7627,5921,5922.0,2019-09-17,PF-19120,2019,2018,1,1.0,Consistent,0.0
7628,5922,5923.0,2019-09-17,PF-19120,2019,2018,1,1.0,Consistent,0.0
7629,10336,,,PF-19120,2020,2018,0,1.0,Sleeping,281.0
7630,10337,,,PF-19120,2021,2018,0,0.0,,430.0
7631,125,126.0,2018-09-20,PF-19165,2018,2018,1,,New,-506.0
7632,1292,1293.0,2019-08-27,PF-19165,2019,2018,1,1.0,Consistent,-205.0
7633,1293,1294.0,2019-08-27,PF-19165,2019,2018,1,1.0,Consistent,0.0
7634,1294,1295.0,2019-08-27,PF-19165,2019,2018,1,1.0,Consistent,0.0
7635,2555,2556.0,2019-09-26,PF-19165,2019,2018,1,1.0,Consistent,0.0
7636,8230,8231.0,2020-06-30,PF-19165,2020,2018,1,1.0,Consistent,281.0
7637,8231,8232.0,2020-06-30,PF-19165,2020,2018,1,1.0,Consistent,0.0
7638,8613,8614.0,2020-09-11,PF-19165,2020,2018,1,1.0,Consistent,0.0
7639,1011,1012.0,2021-06-17,PF-19165,2021,2018,1,1.0,Consistent,430.0
7640,1012,1013.0,2021-06-17,PF-19165,2021,2018,1,1.0,Consistent,0.0
7641,2473,2474.0,2020-03-11,PF-19225,2020,2020,1,,New,-2289.0
7642,2474,2475.0,2020-03-11,PF-19225,2020,2020,1,1.0,Consistent,0.0
7643,2475,2476.0,2020-03-11,PF-19225,2020,2020,1,1.0,Consistent,0.0
7644,2476,2477.0,2020-03-11,PF-19225,2020,2020,1,1.0,Consistent,0.0
7645,5422,5423.0,2020-12-29,PF-19225,2020,2020,1,1.0,Consistent,0.0
7646,9773,9774.0,2020-06-26,PF-19225,2020,2020,1,1.0,Consistent,0.0
7647,1265,1266.0,2021-02-09,PF-19225,2021,2020,1,1.0,Consistent,51.0
7648,9326,9327.0,2021-07-09,PF-19225,2021,2020,1,1.0,Consistent,0.0
7649,9327,9328.0,2021-07-09,PF-19225,2021,2020,1,1.0,Consistent,0.0
7650,9328,9329.0,2021-07-09,PF-19225,2021,2020,1,1.0,Consistent,0.0
7651,824,825.0,2018-09-05,PG-18820,2018,2018,1,,New,1732.0
7652,825,826.0,2018-09-05,PG-18820,2018,2018,1,1.0,Consistent,0.0
7653,8480,8481.0,2018-07-21,PG-18820,2018,2018,1,1.0,Consistent,0.0
7654,6034,6035.0,2019-04-19,PG-18820,2019,2018,1,1.0,Consistent,-205.0
7655,6035,6036.0,2019-04-19,PG-18820,2019,2018,1,1.0,Consistent,0.0
7656,6217,6218.0,2019-07-27,PG-18820,2019,2018,1,1.0,Consistent,0.0
7657,1234,1235.0,2020-10-28,PG-18820,2020,2018,1,1.0,Consistent,281.0
7658,1235,1236.0,2020-10-28,PG-18820,2020,2018,1,1.0,Consistent,0.0
7659,1236,1237.0,2020-10-28,PG-18820,2020,2018,1,1.0,Consistent,0.0
7660,1237,1238.0,2020-10-28,PG-18820,2020,2018,1,1.0,Consistent,0.0
7661,1242,1243.0,2020-02-15,PG-18820,2020,2018,1,1.0,Consistent,0.0
7662,1243,1244.0,2020-02-15,PG-18820,2020,2018,1,1.0,Consistent,0.0
7663,1704,1705.0,2020-08-03,PG-18820,2020,2018,1,1.0,Consistent,0.0
7664,5507,5508.0,2020-08-04,PG-18820,2020,2018,1,1.0,Consistent,0.0
7665,6076,6077.0,2020-01-09,PG-18820,2020,2018,1,1.0,Consistent,0.0
7666,6077,6078.0,2020-01-09,PG-18820,2020,2018,1,1.0,Consistent,0.0
7667,6078,6079.0,2020-01-09,PG-18820,2020,2018,1,1.0,Consistent,0.0
7668,6079,6080.0,2020-01-09,PG-18820,2020,2018,1,1.0,Consistent,0.0
7669,8157,8158.0,2020-11-18,PG-18820,2020,2018,1,1.0,Consistent,0.0
7670,4764,4765.0,2021-11-24,PG-18820,2021,2018,1,1.0,Consistent,430.0
7671,5790,5791.0,2021-09-29,PG-18820,2021,2018,1,1.0,Consistent,0.0
7672,5791,5792.0,2021-09-29,PG-18820,2021,2018,1,1.0,Consistent,0.0
7673,5792,5793.0,2021-09-29,PG-18820,2021,2018,1,1.0,Consistent,0.0
7674,5793,5794.0,2021-09-29,PG-18820,2021,2018,1,1.0,Consistent,0.0
7675,5794,5795.0,2021-09-29,PG-18820,2021,2018,1,1.0,Consistent,0.0
7676,8996,8997.0,2021-11-11,PG-18820,2021,2018,1,1.0,Consistent,0.0
7677,543,544.0,2018-11-05,PG-18895,2018,2018,1,,New,-506.0
7678,544,545.0,2018-11-05,PG-18895,2018,2018,1,1.0,Consistent,0.0
7679,545,546.0,2018-11-05,PG-18895,2018,2018,1,1.0,Consistent,0.0
7680,2899,2900.0,2019-12-09,PG-18895,2019,2018,1,1.0,Consistent,-205.0
7681,2900,2901.0,2019-12-09,PG-18895,2019,2018,1,1.0,Consistent,0.0
7682,8936,8937.0,2019-12-17,PG-18895,2019,2018,1,1.0,Consistent,0.0
7683,8937,8938.0,2019-12-17,PG-18895,2019,2018,1,1.0,Consistent,0.0
7684,8938,8939.0,2019-12-17,PG-18895,2019,2018,1,1.0,Consistent,0.0
7685,8939,8940.0,2019-12-17,PG-18895,2019,2018,1,1.0,Consistent,0.0
7686,267,268.0,2020-01-22,PG-18895,2020,2018,1,1.0,Consistent,281.0
7687,1885,1886.0,2020-04-22,PG-18895,2020,2018,1,1.0,Consistent,0.0
7688,86,87.0,2021-10-26,PG-18895,2021,2018,1,1.0,Consistent,430.0
7689,87,88.0,2021-10-26,PG-18895,2021,2018,1,1.0,Consistent,0.0
7690,5699,5700.0,2021-03-11,PG-18895,2021,2018,1,1.0,Consistent,0.0
7691,7264,7265.0,2021-06-13,PG-18895,2021,2018,1,1.0,Consistent,0.0
7692,9688,9689.0,2021-06-20,PG-18895,2021,2018,1,1.0,Consistent,0.0
7693,9689,9690.0,2021-06-20,PG-18895,2021,2018,1,1.0,Consistent,0.0
7694,526,527.0,2021-10-21,PH-18790,2021,2021,1,,New,-2453.0
7695,527,528.0,2021-10-21,PH-18790,2021,2021,1,1.0,Consistent,0.0
7696,5675,5676.0,2018-05-28,PJ-18835,2018,2018,1,,New,1947.0
7697,5676,5677.0,2018-05-28,PJ-18835,2018,2018,1,1.0,Consistent,0.0
7698,2394,2395.0,2019-11-14,PJ-18835,2019,2018,1,1.0,Consistent,-205.0
7699,2395,2396.0,2019-11-14,PJ-18835,2019,2018,1,1.0,Consistent,0.0
7700,2396,2397.0,2019-11-14,PJ-18835,2019,2018,1,1.0,Consistent,0.0
7701,2434,2435.0,2019-11-14,PJ-18835,2019,2018,1,1.0,Consistent,0.0
7702,2435,2436.0,2019-11-14,PJ-18835,2019,2018,1,1.0,Consistent,0.0
7703,2285,2286.0,2020-05-05,PJ-18835,2020,2018,1,1.0,Consistent,281.0
7704,7045,7046.0,2020-03-11,PJ-18835,2020,2018,1,1.0,Consistent,0.0
7705,5423,5424.0,2021-03-11,PJ-18835,2021,2018,1,1.0,Consistent,430.0
7706,5453,5454.0,2021-05-19,PJ-18835,2021,2018,1,1.0,Consistent,0.0
7707,6146,6147.0,2021-11-21,PJ-18835,2021,2018,1,1.0,Consistent,0.0
7708,6147,6148.0,2021-11-21,PJ-18835,2021,2018,1,1.0,Consistent,0.0
7709,3481,3482.0,2018-07-04,PJ-19015,2018,2018,1,,New,-506.0
7710,9802,9803.0,2019-07-18,PJ-19015,2019,2018,1,1.0,Consistent,-205.0
7711,9803,9804.0,2019-07-18,PJ-19015,2019,2018,1,1.0,Consistent,0.0
7712,9804,9805.0,2019-07-18,PJ-19015,2019,2018,1,1.0,Consistent,0.0
7713,6833,6834.0,2020-08-09,PJ-19015,2020,2018,1,1.0,Consistent,281.0
7714,7986,7987.0,2020-07-20,PJ-19015,2020,2018,1,1.0,Consistent,0.0
7715,813,814.0,2021-05-14,PJ-19015,2021,2018,1,1.0,Consistent,430.0
7716,814,815.0,2021-05-14,PJ-19015,2021,2018,1,1.0,Consistent,0.0
7717,5292,5293.0,2021-06-20,PJ-19015,2021,2018,1,1.0,Consistent,0.0
7718,6711,6712.0,2021-08-18,PJ-19015,2021,2018,1,1.0,Consistent,0.0
7719,1560,1561.0,2018-04-04,PK-18910,2018,2018,1,,New,-506.0
7720,10114,,,PK-18910,2019,2018,0,1.0,Sleeping,-205.0
7721,869,870.0,2020-03-09,PK-18910,2020,2018,1,0.0,Returning,281.0
7722,870,871.0,2020-03-09,PK-18910,2020,2018,1,1.0,Consistent,0.0
7723,10115,,,PK-18910,2021,2018,0,1.0,Sleeping,430.0
7724,16,17.0,2018-11-11,PK-19075,2018,2018,1,,New,-506.0
7725,9998,,,PK-19075,2019,2018,0,1.0,Sleeping,-205.0
7726,440,441.0,2020-05-09,PK-19075,2020,2018,1,0.0,Returning,281.0
7727,441,442.0,2020-05-09,PK-19075,2020,2018,1,1.0,Consistent,0.0
7728,442,443.0,2020-05-09,PK-19075,2020,2018,1,1.0,Consistent,0.0
7729,443,444.0,2020-05-09,PK-19075,2020,2018,1,1.0,Consistent,0.0
7730,444,445.0,2020-05-09,PK-19075,2020,2018,1,1.0,Consistent,0.0
7731,445,446.0,2020-05-09,PK-19075,2020,2018,1,1.0,Consistent,0.0
7732,1313,1314.0,2020-09-24,PK-19075,2020,2018,1,1.0,Consistent,0.0
7733,2658,2659.0,2020-08-16,PK-19075,2020,2018,1,1.0,Consistent,0.0
7734,6202,6203.0,2020-12-16,PK-19075,2020,2018,1,1.0,Consistent,0.0
7735,6391,6392.0,2020-12-14,PK-19075,2020,2018,1,1.0,Consistent,0.0
7736,6392,6393.0,2020-12-14,PK-19075,2020,2018,1,1.0,Consistent,0.0
7737,6393,6394.0,2020-12-14,PK-19075,2020,2018,1,1.0,Consistent,0.0
7738,6394,6395.0,2020-12-14,PK-19075,2020,2018,1,1.0,Consistent,0.0
7739,6395,6396.0,2020-12-14,PK-19075,2020,2018,1,1.0,Consistent,0.0
7740,6396,6397.0,2020-12-14,PK-19075,2020,2018,1,1.0,Consistent,0.0
7741,7129,7130.0,2020-04-16,PK-19075,2020,2018,1,1.0,Consistent,0.0
7742,7130,7131.0,2020-04-16,PK-19075,2020,2018,1,1.0,Consistent,0.0
7743,3170,3171.0,2021-12-21,PK-19075,2021,2018,1,1.0,Consistent,430.0
7744,3812,3813.0,2021-05-03,PK-19075,2021,2018,1,1.0,Consistent,0.0
7745,4778,4779.0,2021-07-11,PK-19075,2021,2018,1,1.0,Consistent,0.0
7746,5458,5459.0,2021-04-09,PK-19075,2021,2018,1,1.0,Consistent,0.0
7747,5459,5460.0,2021-04-09,PK-19075,2021,2018,1,1.0,Consistent,0.0
7748,9269,9270.0,2021-08-21,PK-19075,2021,2018,1,1.0,Consistent,0.0
7749,9270,9271.0,2021-08-21,PK-19075,2021,2018,1,1.0,Consistent,0.0
7750,5895,5896.0,2018-01-11,PL-18925,2018,2018,1,,New,-506.0
7751,5896,5897.0,2018-01-11,PL-18925,2018,2018,1,1.0,Consistent,0.0
7752,10200,,,PL-18925,2019,2018,0,1.0,Sleeping,-205.0
7753,1614,1615.0,2020-03-15,PL-18925,2020,2018,1,0.0,Returning,281.0
7754,1520,1521.0,2021-04-16,PL-18925,2021,2018,1,1.0,Consistent,430.0
7755,2763,2764.0,2021-06-22,PL-18925,2021,2018,1,1.0,Consistent,0.0
7756,2764,2765.0,2021-06-22,PL-18925,2021,2018,1,1.0,Consistent,0.0
7757,2765,2766.0,2021-06-22,PL-18925,2021,2018,1,1.0,Consistent,0.0
7758,3981,3982.0,2021-12-15,PL-18925,2021,2018,1,1.0,Consistent,0.0
7759,1165,1166.0,2018-04-05,PM-18940,2018,2018,1,,New,-506.0
7760,6624,6625.0,2019-01-19,PM-18940,2019,2018,1,1.0,Consistent,-205.0
7761,6625,6626.0,2019-01-19,PM-18940,2019,2018,1,1.0,Consistent,0.0
7762,8554,8555.0,2020-09-12,PM-18940,2020,2018,1,1.0,Consistent,281.0
7763,10159,,,PM-18940,2021,2018,0,1.0,Sleeping,430.0
7764,7486,7487.0,2019-12-19,PM-19135,2019,2019,1,,New,-2027.0
7765,7487,7488.0,2019-12-19,PM-19135,2019,2019,1,1.0,Consistent,0.0
